round,group_index,mode,classification,all_wrong,rollouts,scored,reward_mean,success_mean,retry_present
3,2186,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2187,assisted,not_frontier,0,8,8,0.625,0.625,0
3,2188,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2189,skill_free,not_frontier,0,8,8,0.5,0.5,0
3,2190,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2191,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2192,skill_free,not_frontier,0,8,8,0.875,0.875,0
3,2193,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2194,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2195,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2196,assisted,not_frontier,0,8,8,0.625,0.625,0
3,2197,assisted,full_skill_failure_pending_analysis,1,8,8,0.4017857142857143,0.0,1
3,2198,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2199,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2200,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2201,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2202,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2203,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2204,assisted,not_frontier,0,8,8,0.875,0.875,0
3,2205,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2206,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2207,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2208,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2209,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2210,skill_free,not_frontier,0,8,8,0.5,0.5,0
3,2211,assisted,not_frontier,0,8,8,0.25,0.25,0
3,2212,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2213,assisted,not_frontier,0,8,8,0.75,0.75,0
3,2214,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
3,2215,skill_free,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
3,2216,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2217,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2218,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2219,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
3,2220,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2221,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2222,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2223,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2224,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2225,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2226,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2227,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2228,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2229,assisted,not_frontier,0,8,8,0.875,0.875,0
3,2230,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2231,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2232,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2233,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2234,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2235,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2236,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2237,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
3,2238,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
3,2239,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2240,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2241,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
3,2242,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2243,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2244,assisted,not_frontier,0,8,8,0.875,0.875,0
3,2245,assisted,not_frontier,0,8,8,0.875,0.875,0
3,2246,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2247,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2248,skill_free,not_frontier,0,8,8,0.625,0.625,0
3,2249,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2250,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2251,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2252,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2253,assisted,not_frontier,0,8,8,0.75,0.75,0
3,2254,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2255,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2256,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2257,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2258,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2259,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2260,skill_free,not_frontier,0,8,8,0.625,0.625,0
3,2261,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2262,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2263,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2264,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2265,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2266,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2267,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2268,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2269,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2270,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2271,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2272,assisted,not_frontier,0,8,8,0.25,0.25,0
3,2273,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2274,assisted,not_frontier,0,8,8,0.875,0.875,0
3,2275,assisted,not_frontier,0,8,8,0.625,0.625,0
3,2276,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2277,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2278,assisted,not_frontier,0,8,8,0.375,0.25,0
3,2279,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2280,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2281,assisted,not_frontier,0,8,8,0.5,0.5,0
3,2282,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2283,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
3,2284,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2285,assisted,not_frontier,0,8,8,0.125,0.125,0
3,2286,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2287,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2288,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2289,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2290,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2291,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2292,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2293,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2294,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
3,2295,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2296,skill_free,not_frontier,0,8,8,0.25,0.25,0
3,2297,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2298,assisted,not_frontier,0,8,8,0.5,0.5,0
3,2299,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2300,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2301,assisted,not_frontier,0,8,8,0.703125,0.5,0
3,2302,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2303,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2304,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2305,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2306,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2307,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2308,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2309,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2310,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2311,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2312,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2313,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2314,assisted,not_frontier,0,8,8,0.875,0.875,0
3,2315,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2316,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2317,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2318,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
3,2319,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2320,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2321,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2322,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2323,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
3,2324,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2325,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2326,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2327,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2328,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
3,2329,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2330,skill_free,not_frontier,0,8,8,0.875,0.875,0
3,2331,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2332,assisted,not_frontier,0,8,8,0.875,0.875,0
3,2333,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2334,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2335,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2336,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2337,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2338,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2339,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2340,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2341,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2342,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2343,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2344,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2345,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2346,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2347,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2348,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2349,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2350,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2351,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2352,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2353,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2354,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2355,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2356,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2357,assisted,not_frontier,0,8,8,0.125,0.125,0
3,2358,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2359,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2360,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2361,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2362,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2363,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2364,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2365,assisted,not_frontier,0,8,8,0.875,0.875,0
3,2366,assisted,not_frontier,0,8,8,0.875,0.875,0
3,2367,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2368,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2369,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2370,assisted,not_frontier,0,8,8,0.875,0.875,0
3,2371,assisted,not_frontier,0,8,8,0.375,0.375,0
3,2372,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2373,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2374,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2375,assisted,not_frontier,0,8,8,0.625,0.625,0
3,2376,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2377,assisted,not_frontier,0,8,8,0.375,0.25,0
3,2378,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2379,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2380,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2381,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2382,skill_free,not_frontier,0,8,8,0.5,0.5,0
3,2383,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2384,assisted,not_frontier,0,8,8,0.875,0.875,0
3,2385,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2386,assisted,not_frontier,0,8,8,0.625,0.625,0
3,2387,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2388,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2389,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2390,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2391,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2392,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2393,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2394,assisted,not_frontier,0,8,8,0.875,0.875,0
3,2395,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2396,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2397,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2398,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2399,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2400,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2401,assisted,not_frontier,0,8,8,0.625,0.625,0
3,2402,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2403,assisted,not_frontier,0,8,8,0.5,0.5,0
3,2404,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
3,2405,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2406,assisted,not_frontier,0,8,8,0.875,0.875,0
3,2407,assisted,not_frontier,0,8,8,0.875,0.875,0
3,2408,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2409,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2410,assisted,not_frontier,0,8,8,0.875,0.875,0
3,2411,skill_free,not_frontier,0,8,8,0.625,0.625,0
3,2412,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2413,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2414,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
3,2415,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2416,assisted,not_frontier,0,8,8,0.875,0.875,0
3,2417,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2418,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2419,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2420,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2421,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2422,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2423,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2424,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2425,assisted,not_frontier,0,8,8,0.875,0.875,0
3,2426,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2427,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2428,assisted,not_frontier,0,8,8,0.625,0.25,0
3,2429,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2430,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2431,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2432,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2433,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2434,skill_free,not_frontier,0,8,8,0.75,0.75,0
3,2435,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
3,2436,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2437,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2438,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2439,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2440,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2441,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2442,assisted,not_frontier,0,8,8,0.75,0.75,0
3,2443,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2444,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2445,assisted,not_frontier,0,8,8,0.875,0.875,0
3,2446,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2447,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2448,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2449,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2450,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2451,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2452,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2453,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2454,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2455,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2456,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2457,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2458,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2459,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2460,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2461,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2462,assisted,not_frontier,0,8,8,0.25,0.25,0
3,2463,skill_free,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
3,2464,assisted,not_frontier,0,8,8,0.625,0.625,0
3,2465,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2466,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2467,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2468,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2469,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2470,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2471,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2472,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2473,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2474,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2475,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2476,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2477,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2478,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2479,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2480,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2481,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2482,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2483,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2484,skill_free,not_frontier,0,8,8,0.625,0.625,0
3,2485,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2486,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2487,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2488,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2489,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2490,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
3,2491,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2492,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2493,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2494,assisted,full_skill_failure_pending_analysis,1,8,8,0.5,0.0,1
3,2495,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2496,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2497,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2498,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2499,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2500,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2501,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2502,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2503,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2504,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2505,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2506,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2507,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2508,assisted,not_frontier,0,8,8,0.375,0.375,0
3,2509,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2510,assisted,not_frontier,0,8,8,0.19791666666666666,0.125,0
3,2511,assisted,not_frontier,0,8,8,0.75,0.75,0
3,2512,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2513,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2514,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2515,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2516,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2517,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2518,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2519,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2520,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2521,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
3,2522,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2523,skill_free,not_frontier,0,8,8,0.75,0.75,0
3,2524,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2525,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2526,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2527,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2528,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2529,skill_free,not_frontier,0,8,8,0.9375,0.875,0
3,2530,skill_free,not_frontier,0,8,8,0.8125,0.625,0
3,2531,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2532,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2533,assisted,not_frontier,0,8,8,0.875,0.875,0
3,2534,skill_free,not_frontier,0,8,8,0.125,0.125,0
3,2535,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2536,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2537,assisted,not_frontier,0,8,8,0.125,0.125,0
3,2538,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2539,assisted,not_frontier,0,8,8,0.875,0.875,0
3,2540,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2541,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2542,skill_free,not_frontier,0,8,8,0.75,0.75,0
3,2543,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2544,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2545,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2546,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2547,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2548,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2549,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2550,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2551,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2552,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2553,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2554,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2555,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2556,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2557,skill_free,not_frontier,0,8,8,1.0,1.0,0
3,2558,assisted,not_frontier,0,8,8,1.0,1.0,0
3,2559,assisted,not_frontier,0,8,8,1.0,1.0,0
